73386335,2302864,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:17",NULL
73386324,2303694,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:17",NULL
73386311,2303940,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:17",NULL
73386279,2304790,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:17",NULL
73386164,2306753,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:16",NULL
73386095,2307679,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:16",NULL
73386062,2308264,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:16",NULL
73386010,2309146,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:15",NULL
73385986,2309572,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:15",NULL
73385960,2309969,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:15",NULL
73385902,2310981,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:15",NULL
73385840,2311778,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:14",NULL
73385587,2320973,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:13",NULL
73385584,2320991,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:13",NULL
73385573,2321274,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:13",NULL
73385527,2322316,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385483,2322788,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385478,2322877,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385427,2323781,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385403,2324294,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385388,2324458,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385383,2324550,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:12",NULL
73385357,2325086,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385343,2325315,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385335,2325518,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385298,2326174,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385296,2326195,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385264,2326693,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385242,2326993,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:11",NULL
73385147,2328702,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385146,2328721,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385128,2329098,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385103,2329668,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385101,2329698,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385096,2329738,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385092,2329870,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385078,2330110,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:10",NULL
73385042,2330836,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:09",NULL
73385036,2330927,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:09",NULL
73385012,2332536,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:09",NULL
73384892,2339881,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:09",NULL
73384891,2339896,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:09",NULL
73384877,2340248,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384876,2340299,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384872,2340372,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384870,2340390,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384858,2340567,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384828,2341084,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384824,2341213,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384812,2341547,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:08",NULL
73384616,2345084,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:07",NULL
73384612,2345106,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:07",NULL
73384412,2348155,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:06",NULL
73384320,2349633,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:05",NULL
73384314,2349813,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:05",NULL
73384228,2351130,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:04",NULL
73383980,2354733,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:03",NULL
73383931,2355328,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:03",NULL
73383768,2358159,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:07:02",NULL
73383375,2363729,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:59",NULL
73383330,2364588,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:59",NULL
73383319,2364816,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:59",NULL
73383303,2365050,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:59",NULL
73383235,2365959,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:58",NULL
73383191,2366519,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:58",NULL
73383100,2367709,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:57",NULL
73382872,2374092,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:56",NULL
73382837,2374544,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:56",NULL
73382586,2381221,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:54",NULL
73382469,2382684,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:54",NULL
73382375,2383560,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:53",NULL
73381896,2394767,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:50",NULL
73381872,2395082,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:50",NULL
73381681,2397329,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:49",NULL
73381637,2397833,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:48",NULL
73381590,2398314,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:48",NULL
73381196,2402754,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:45",NULL
73381193,2402783,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:45",NULL
73381192,2402785,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:45",NULL
73380834,2411381,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:43",NULL
73380822,2411537,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:42",NULL
73380766,2412320,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:42",NULL
73380745,2412697,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:42",NULL
73380734,2413046,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:42",NULL
73380627,2414503,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:41",NULL
73380228,2421331,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:39",NULL
73380081,2423583,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:38",NULL
73379562,2433433,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:35",NULL
73379548,2433738,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:35",NULL
73379435,2435854,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:34",NULL
73379392,2436755,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:34",NULL
73379085,2453112,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:32",NULL
73379046,2453679,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:31",NULL
73379041,2453846,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:31",NULL
73378939,2455634,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:31",NULL
73378652,2468556,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:29",NULL
73378181,2478583,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:26",NULL
73377976,2487782,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:24",NULL
73377930,2490059,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:24",NULL
73377900,2492547,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:24",NULL
73377863,2494009,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:24",NULL
73377513,2510274,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:21",NULL
73377448,2531626,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:21",NULL
73377264,2537455,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:19",NULL
73376725,2697550,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:15",NULL
73376714,2730659,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:15",NULL
73376702,2755945,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:15",NULL
73376689,2789840,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:15",NULL
73376674,2792525,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376669,2792705,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376656,2792854,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376652,2792910,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376642,2793064,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376637,2793193,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376612,2794046,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376610,2794082,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376594,2794605,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376556,2795479,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376550,2795856,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376540,2797282,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:14",NULL
73376520,2829724,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:13",NULL
73376512,2863755,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:13",NULL
73376500,2909551,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:13",NULL
73376482,2953578,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:13",NULL
73376414,3213914,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:12",NULL
73376308,3251587,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:12",NULL
73376212,3254684,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:11",NULL
73376207,3254804,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:11",NULL
73376189,3255310,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:11",NULL
73376175,3255701,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376148,3257027,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376130,3258003,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376128,3258097,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376096,3259132,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376062,3260642,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:10",NULL
73376047,3261054,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:09",NULL
73375990,3263113,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:09",NULL
73375960,3264485,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:09",NULL
73375957,3264858,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:09",NULL
73375915,3266229,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375887,3266755,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375858,3267469,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375850,3267855,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375847,3267939,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375830,3268505,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:08",NULL
73375796,3270766,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:07",NULL
73375779,3271642,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:07",NULL
73375632,3349423,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:06",NULL
73375595,3351383,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:06",NULL
73375573,3352399,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:06",NULL
73375571,3353221,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:06",NULL
73375563,3353501,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375548,3354397,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375539,3355005,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375531,3355354,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375457,3357854,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375441,3358746,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:05",NULL
73375424,3359571,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375405,3382676,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375398,3395520,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375393,3403631,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375392,3405562,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375377,3440990,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:04",NULL
73375308,3523193,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:03",NULL
73375255,3525613,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:03",NULL
73375169,3529393,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:02",NULL
73375133,3531199,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:02",NULL
73375094,3533109,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:02",NULL
73375054,3536374,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375042,3537526,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375036,3538414,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375032,3539138,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375031,3540127,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375030,3541371,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375027,3544511,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375024,3546190,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375021,3546893,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375019,3547527,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375018,3548807,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375015,3552494,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375013,3552565,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375012,3553075,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375010,3553565,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375009,3553528,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375008,3555228,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375006,3557121,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375005,3557645,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375003,3560040,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375002,3560634,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73375000,3562780,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374999,3562784,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374998,3562830,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374996,3563071,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374995,3563302,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374993,3565578,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374992,3565836,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374991,3566977,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374990,3566212,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374989,3566772,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374987,3567839,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374986,3567700,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374983,3570027,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374980,3571275,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374979,3572236,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374977,3572393,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374974,3587460,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374972,3591766,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374971,3596098,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374970,3599666,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374969,3612374,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374968,3605083,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374967,3616909,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374964,3663755,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374961,3760847,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374960,3750166,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374959,3789348,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374958,3775430,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374957,3788676,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374956,3789863,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374955,3789866,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374953,3790439,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374952,3790320,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374951,3791262,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374948,3791632,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374947,3791595,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374945,3792248,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374944,3792049,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374943,3792509,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374942,3792721,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374941,3800403,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374940,3792540,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374939,3800538,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374938,3800774,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374937,3800827,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
73374936,3800835,"Ellis Jackson assigned as Sales Manager","",NULL,13,1,"2020-08-13 16:06:01",NULL
